id,year,pid,rspo,cert,cert_year,certintent_year,rspo_year,cert_now,certintent_now,rspo_now,certintent,before_certintent,pop_2000,dist_port,dist_pp,dist_road,total_area,admin,country,province,district,island,elev,slope,pp2000,pp2005,pp2010,otp2000,otp2005,otp2010,peat,t,p,f30_for,f30_ptcl,f30_peat_for,f30_peat_ptcl,f30_prim_for,f30_prim_ptcl,f60_for,f60_ptcl,f60_peat_for,f60_peat_ptcl,f60_prim_for,f60_prim_ptcl,f90_for,f90_ptcl,f90_peat_for,f90_peat_ptcl,f90_prim_for,f90_prim_ptcl,random,fire_count,fire_rate
1,2000,,0,0,,,,0,0,0,0,0,4.588107,59.3043,6.403124,21.47091,20.51894,10615221,Indonesia,Kalimantan Tengah,Seruyan,Kalimantan,20.77061,1.105159,0,0,8.455825,0,0,0,16.46005,25.4026,0.3316114,17.80223,,14.19449,,5.041097,,15.58754,,12.42899,,3.96411,,7.999594,,6.210021,,1.998576,,0.3936183,0,0
1,2001,,0,0,,,,0,0,0,0,0,4.588107,59.3043,6.403124,21.47091,20.51894,10615221,Indonesia,Kalimantan Tengah,Seruyan,Kalimantan,20.77061,1.105159,0,0,8.455825,0,0,0,16.46005,25.6884,0.2786342,17.65041,0.0085278,14.04536,0.0105065,5.032166,0.0017715,15.4384,0.0095675,12.28253,0.0117834,3.95518,0.0022528,7.931725,0.0084841,6.144831,0.0104976,1.993218,0.0026809,0.3952837,1,0.0487355
1,2002,,0,0,,,,0,0,0,0,0,4.588107,59.3043,6.403124,21.47091,20.51894,10615221,Indonesia,Kalimantan Tengah,Seruyan,Kalimantan,20.77061,1.105159,0,0,8.455825,0,0,0,16.46005,25.8874,0.2837219,17.18247,0.0265117,13.74887,0.021109,4.885712,0.0291037,14.97403,0.0300789,11.98694,0.024066,3.809619,0.0368028,7.638815,0.0369288,5.996589,0.0241247,1.895879,0.0488348,0.8866469,4,0.1949418
1,2003,,0,0,,,,0,0,0,0,0,4.588107,59.3043,6.403124,21.47091,20.51894,10615221,Indonesia,Kalimantan Tengah,Seruyan,Kalimantan,20.77061,1.105159,0,0,8.455825,0,0,0,16.46005,26.37,0.3636771,17.09853,0.0048854,13.68458,0.0046766,4.862494,0.0047523,14.89009,0.0056059,11.92264,0.005364,3.7864,0.0060946,7.5897,0.0064298,5.959082,0.0062547,1.885163,0.0056523,0.0810099,1,0.0487355
1,2004,,0,0,,,,0,0,0,0,0,4.588107,59.3043,6.403124,21.47091,20.51894,10615221,Indonesia,Kalimantan Tengah,Seruyan,Kalimantan,20.77061,1.105159,0,0,8.455825,0,0,0,16.46005,25.2648,0.3313713,16.97529,0.0072075,13.59706,0.0063953,4.780335,0.0168962,14.77668,0.0076167,11.84316,0.0066663,3.710494,0.0200472,7.559337,0.0040005,5.936756,0.0037465,1.869982,0.0080532,0.9092903,0,0
1,2005,,0,0,,,,0,0,0,0,0,4.588107,59.3043,6.403124,21.47091,20.51894,10615221,Indonesia,Kalimantan Tengah,Seruyan,Kalimantan,20.77061,1.105159,0,0,8.455825,0,0,0,16.46005,25.1944,0.3028706,16.90296,0.0042611,13.55509,0.0030868,4.751759,0.0059779,14.70523,0.0048347,11.80209,0.0034686,3.68281,0.0074608,7.527188,0.0042528,5.926933,0.0016546,1.867303,0.0014327,0.1477054,0,0
1,2006,,0,0,,,,0,0,0,0,0,4.588107,59.3043,6.403124,21.47091,20.51894,10615221,Indonesia,Kalimantan Tengah,Seruyan,Kalimantan,20.77061,1.105159,0,0,8.455825,0,0,0,16.46005,26.382,0.3294842,16.71632,0.0110418,13.41489,0.0103432,4.72229,0.0062019,14.52842,0.012024,11.66813,0.0113499,3.655127,0.007517,7.445031,0.0109147,5.867101,0.010095,1.857479,0.0052607,0.5273946,1,0.0487355
1,2007,,0,0,,,,0,0,0,0,0,4.588107,59.3043,6.403124,21.47091,20.51894,10615221,Indonesia,Kalimantan Tengah,Seruyan,Kalimantan,20.77061,1.105159,0,0,8.455825,0,0,0,16.46005,25.2716,0.3823154,15.04283,0.1001111,11.82623,0.1184248,4.619594,0.021747,12.97459,0.1069509,10.19289,0.1264336,3.554217,0.0276077,6.603822,0.1129893,5.072328,0.1354627,1.814615,0.0230765,0.583218,0,0
1,2008,,0,0,,,,0,0,0,0,0,4.588107,59.3043,6.403124,21.47091,20.51894,10615221,Indonesia,Kalimantan Tengah,Seruyan,Kalimantan,20.77061,1.105159,0,0,8.455825,0,0,0,16.46005,25.1606,0.3588718,10.43491,0.3063198,7.436207,0.3712108,4.224886,0.085442,8.516701,0.3435862,5.950212,0.416239,3.181834,0.1047721,4.040006,0.3882323,2.635317,0.4804522,1.602975,0.1166311,0.7293506,1,0.0487355
1,2009,,0,0,,,,0,0,0,0,0,4.588107,59.3043,6.403124,21.47091,20.51894,10615221,Indonesia,Kalimantan Tengah,Seruyan,Kalimantan,20.77061,1.105159,0,0,8.455825,0,0,0,16.46005,26.1406,0.2787678,9.925888,0.0487808,6.941471,0.0665306,4.132905,0.0217712,8.031788,0.0569366,5.478695,0.0792437,3.100569,0.0255402,3.781029,0.0641031,2.384377,0.0952219,1.594044,0.005571,0.6812727,1,0.0487355
1,2010,,0,0,,,,0,0,0,0,0,4.588107,59.3043,6.403124,21.47091,20.51894,10615221,Indonesia,Kalimantan Tengah,Seruyan,Kalimantan,20.77061,1.105159,0,0,8.455825,0,0,0,16.46005,25.2064,0.4878537,9.901777,0.0024291,6.920039,0.0030876,4.110579,0.0054019,8.00857,0.0028908,5.457263,0.0039119,3.079137,0.0069124,3.769419,0.0030704,2.372767,0.0048689,1.582435,0.0072829,0.2762279,0,0
1,2011,,0,0,,,,0,0,0,0,0,4.588107,59.3043,6.403124,21.47091,20.51894,10615221,Indonesia,Kalimantan Tengah,Seruyan,Kalimantan,20.77061,1.105159,0,0,8.455825,0,0,0,16.46005,26.2772,0.3249007,9.53653,0.036887,6.655702,0.0381988,4.006096,0.0254183,7.653146,0.0443804,5.197391,0.0476194,2.979118,0.0324827,3.594388,0.0464347,2.26739,0.0444111,1.537784,0.0282168,0.7753829,2,0.0974709
1,2012,,0,0,,,,0,0,0,0,0,4.588107,59.3043,6.403124,21.47091,20.51894,10615221,Indonesia,Kalimantan Tengah,Seruyan,Kalimantan,20.77061,1.105159,0,0,8.455825,0,0,0,16.46005,25.9376,0.3281945,8.561364,0.1022558,6.053812,0.0904323,3.887325,0.0296475,6.705664,0.123803,4.620505,0.1109953,2.868385,0.0371699,3.047867,0.1520485,1.973589,0.1295767,1.489561,0.0313585,0.2511947,1,0.0487355
1,2013,,0,0,,,,0,0,0,0,0,4.588107,59.3043,6.403124,21.47091,20.51894,10615221,Indonesia,Kalimantan Tengah,Seruyan,Kalimantan,20.77061,1.105159,0,0,8.455825,0,0,0,16.46005,26.0188,0.3299125,8.537253,0.0028163,6.031487,0.0036878,3.88286,0.0011486,6.683339,0.0033293,4.598179,0.0048318,2.865705,0.000934,3.043401,0.001465,1.969124,0.0022624,1.489561,0,0.7033093,0,0
1,2014,,0,0,,,,0,0,0,0,0,4.588107,59.3043,6.403124,21.47091,20.51894,10615221,Indonesia,Kalimantan Tengah,Seruyan,Kalimantan,20.77061,1.105159,0,0,8.455825,0,0,0,16.46005,27.1238,0.3068449,7.938927,0.0700842,5.45102,0.0962394,3.549759,0.0857875,6.112696,0.0853829,4.043611,0.1206061,2.543321,0.1124975,2.779065,0.0868556,1.713718,0.1297056,1.295773,0.1300974,0.4926915,5,0.2436773
1,2015,,0,0,,,,0,0,0,0,0,4.588107,59.3043,6.403124,21.47091,20.51894,10615221,Indonesia,Kalimantan Tengah,Seruyan,Kalimantan,20.77061,1.105159,0,0,8.455825,0,0,0,16.46005,27.2914,0.2731702,7.320073,0.0779518,5.188473,0.0481648,3.417591,0.0372329,5.529563,0.095397,3.808748,0.0580826,2.420083,0.0484554,2.437937,0.1227492,1.638703,0.0437728,1.219866,0.0585805,0.4966559,2,0.0974709
1,2016,,0,0,,,,0,0,0,0,0,4.588107,59.3043,6.403124,21.47091,20.51894,10615221,Indonesia,Kalimantan Tengah,Seruyan,Kalimantan,20.77061,1.105159,0,0,8.455825,0,0,0,16.46005,26.9276,0.3497432,,,,,,,,,,,,,,,,,,,0.3206808,1,0.0487355
2,2000,,0,0,,,,0,0,0,0,0,6.770146,47.53946,2,9.219545,25.86945,10615222,Indonesia,Kalimantan Tengah,Sukamara,Kalimantan,33.87911,0.9116992,3.42309,3.42309,18.83175,21.57607,21.57607,6.89079,0,26.7542,0.3387033,0.4009824,,0,,0,,0.3304308,,0,,0,,0.1607482,,0,,0,,0.319998,0,0
2,2001,,0,0,,,,0,0,0,0,0,6.770146,47.53946,2,9.219545,25.86945,10615222,Indonesia,Kalimantan Tengah,Sukamara,Kalimantan,33.87911,0.9116992,3.42309,3.42309,18.83175,21.57607,21.57607,6.89079,0,27.3194,0.2795956,0.4009824,0,0,,0,,0.3304308,0,0,,0,,0.1607482,0,0,,0,,0.6176358,6,0.2319338
2,2002,,0,0,,,,0,0,0,0,0,6.770146,47.53946,2,9.219545,25.86945,10615222,Indonesia,Kalimantan Tengah,Sukamara,Kalimantan,33.87911,0.9116992,3.42309,3.42309,18.83175,21.57607,21.57607,6.89079,0,28.3322,0.3027186,0.4009824,0,0,,0,,0.3304308,0,0,,0,,0.1607482,0,0,,0,,0.081079,19,0.7344572
2,2003,,0,0,,,,0,0,0,0,0,6.770146,47.53946,2,9.219545,25.86945,10615222,Indonesia,Kalimantan Tengah,Sukamara,Kalimantan,33.87911,0.9116992,3.42309,3.42309,18.83175,21.57607,21.57607,6.89079,0,28.3158,0.3498154,0.4009824,0,0,,0,,0.3304308,0,0,,0,,0.1607482,0,0,,0,,0.7824307,23,0.8890797
2,2004,,0,0,,,,0,0,0,0,0,6.770146,47.53946,2,9.219545,25.86945,10615222,Indonesia,Kalimantan Tengah,Sukamara,Kalimantan,33.87911,0.9116992,3.42309,3.42309,18.83175,21.57607,21.57607,6.89079,0,27.447,0.3221997,0.4000893,0.0022271,0,,0,,0.3304308,0,0,,0,,0.1607482,0,0,,0,,0.8060446,4,0.1546226
2,2005,,0,0,,,,0,0,0,0,0,6.770146,47.53946,2,9.219545,25.86945,10615222,Indonesia,Kalimantan Tengah,Sukamara,Kalimantan,33.87911,0.9116992,3.42309,3.42309,18.83175,21.57607,21.57607,6.89079,0,27.1334,0.3187061,0.4000893,0,0,,0,,0.3304308,0,0,,0,,0.1607482,0,0,,0,,0.7955357,2,0.0773113
2,2006,,0,0,,,,0,0,0,0,0,6.770146,47.53946,2,9.219545,25.86945,10615222,Indonesia,Kalimantan Tengah,Sukamara,Kalimantan,33.87911,0.9116992,3.42309,3.42309,18.83175,21.57607,21.57607,6.89079,0,27.158,0.2974013,0.4000893,0,0,,0,,0.3304308,0,0,,0,,0.1607482,0,0,,0,,0.2375114,13,0.5025233
2,2007,,0,0,,,,0,0,0,0,0,6.770146,47.53946,2,9.219545,25.86945,10615222,Indonesia,Kalimantan Tengah,Sukamara,Kalimantan,33.87911,0.9116992,3.42309,3.42309,18.83175,21.57607,21.57607,6.89079,0,26.5176,0.3576363,0.3947311,0.0133925,0,,0,,0.3250726,0.0162158,0,,0,,0.1571761,0.0222219,0,,0,,0.1109127,1,0.0386556
2,2008,,0,0,,,,0,0,0,0,0,6.770146,47.53946,2,9.219545,25.86945,10615222,Indonesia,Kalimantan Tengah,Sukamara,Kalimantan,33.87911,0.9116992,3.42309,3.42309,18.83175,21.57607,21.57607,6.89079,0,26.3488,0.3539231,0.3884796,0.0158374,0,,0,,0.3188211,0.0192311,0,,0,,0.1571761,0,0,,0,,0.0076589,0,0
2,2009,,0,0,,,,0,0,0,0,0,6.770146,47.53946,2,9.219545,25.86945,10615222,Indonesia,Kalimantan Tengah,Sukamara,Kalimantan,33.87911,0.9116992,3.42309,3.42309,18.83175,21.57607,21.57607,6.89079,0,27.091,0.2751871,0.2420151,0.3770198,0,,0,,0.176822,0.445388,0,,0,,0.1053777,0.3295566,0,,0,,0.7292634,1,0.0386556
2,2010,,0,0,,,,0,0,0,0,0,6.770146,47.53946,2,9.219545,25.86945,10615222,Indonesia,Kalimantan Tengah,Sukamara,Kalimantan,33.87911,0.9116992,3.42309,3.42309,18.83175,21.57607,21.57607,6.89079,0,26.059,0.4902498,0.2420151,0,0,,0,,0.176822,0,0,,0,,0.1053777,0,0,,0,,0.1254189,0,0
2,2011,,0,0,,,,0,0,0,0,0,6.770146,47.53946,2,9.219545,25.86945,10615222,Indonesia,Kalimantan Tengah,Sukamara,Kalimantan,33.87911,0.9116992,3.42309,3.42309,18.83175,21.57607,21.57607,6.89079,0,26.6418,0.3348386,0.2420151,0,0,,0,,0.176822,0,0,,0,,0.1053777,0,0,,0,,0.356441,2,0.0773113
2,2012,,0,0,,,,0,0,0,0,0,6.770146,47.53946,2,9.219545,25.86945,10615222,Indonesia,Kalimantan Tengah,Sukamara,Kalimantan,33.87911,0.9116992,3.42309,3.42309,18.83175,21.57607,21.57607,6.89079,0,27.3792,0.298355,0.1928985,0.2029486,0,,0,,0.1312775,0.2575725,0,,0,,0.0759077,0.2796604,0,,0,,0.7128246,2,0.0773113
2,2013,,0,0,,,,0,0,0,0,0,6.770146,47.53946,2,9.219545,25.86945,10615222,Indonesia,Kalimantan Tengah,Sukamara,Kalimantan,33.87911,0.9116992,3.42309,3.42309,18.83175,21.57607,21.57607,6.89079,0,26.5826,0.2879064,0.1741449,0.0972201,0,,0,,0.1125239,0.1428548,0,,0,,0.0616193,0.1882347,0,,0,,0.7411351,1,0.0386556
2,2014,,0,0,,,,0,0,0,0,0,6.770146,47.53946,2,9.219545,25.86945,10615222,Indonesia,Kalimantan Tengah,Sukamara,Kalimantan,33.87911,0.9116992,3.42309,3.42309,18.83175,21.57607,21.57607,6.89079,0,26.634,0.3093894,0.1723588,0.0102562,0,,0,,0.1107378,0.0158727,0,,0,,0.0616193,0,0,,0,,0.2871173,3,0.1159669
2,2015,,0,0,,,,0,0,0,0,0,6.770146,47.53946,2,9.219545,25.86945,10615222,Indonesia,Kalimantan Tengah,Sukamara,Kalimantan,33.87911,0.9116992,3.42309,3.42309,18.83175,21.57607,21.57607,6.89079,0,28.6454,0.2288626,0.1723588,0,0,,0,,0.1107378,0,0,,0,,0.0616193,0,0,,0,,0.9621357,14,0.5411789
2,2016,,0,0,,,,0,0,0,0,0,6.770146,47.53946,2,9.219545,25.86945,10615222,Indonesia,Kalimantan Tengah,Sukamara,Kalimantan,33.87911,0.9116992,3.42309,3.42309,18.83175,21.57607,21.57607,6.89079,0,27.9978,0.3683768,,,,,,,,,,,,,,,,,,,0.3026932,0,0
3,2000,,0,0,,,,0,0,0,0,0,2.990714,80.15611,0,17.02939,128.4456,10615222,Indonesia,Kalimantan Tengah,Sukamara,Kalimantan,31.60255,1.701713,44.54384,94.02657,103.4847,0,1.744644,1.458786,0,25.903,0.3532786,53.76492,,0,,0.6717807,,43.17144,,0,,0.5234894,,9.991668,,0,,0.1590125,,0.002378,0,0
3,2001,,0,0,,,,0,0,0,0,0,2.990714,80.15611,0,17.02939,128.4456,10615222,Indonesia,Kalimantan Tengah,Sukamara,Kalimantan,31.60255,1.701713,44.54384,94.02657,103.4847,0,1.744644,1.458786,0,26.6706,0.3276059,52.62148,0.0212673,0,,0.636941,0.0518617,42.28885,0.0204438,0,,0.4904363,0.0631399,9.846057,0.0145732,0,,0.1581192,0.005618,0.3800776,1,0.0077854
3,2002,,0,0,,,,0,0,0,0,0,2.990714,80.15611,0,17.02939,128.4456,10615222,Indonesia,Kalimantan Tengah,Sukamara,Kalimantan,31.60255,1.701713,44.54384,94.02657,103.4847,0,1.744644,1.458786,0,27.5256,0.3165477,42.96302,0.1835461,0,,0.4529155,0.2889208,34.19902,0.1912993,0,,0.3260638,0.3351556,8.304197,0.1565967,0,,0.0982661,0.3785315,0.9945513,84,0.6539735
3,2003,,0,0,,,,0,0,0,0,0,2.990714,80.15611,0,17.02939,128.4456,10615222,Indonesia,Kalimantan Tengah,Sukamara,Kalimantan,31.60255,1.701713,44.54384,94.02657,103.4847,0,1.744644,1.458786,0,26.838,0.3561058,42.63874,0.0075477,0,,0.4502355,0.0059171,33.93817,0.0076273,0,,0.3260638,0,8.267571,0.0044105,0,,0.0982661,0,0.3253781,13,0.1012102
3,2004,,0,0,,,,0,0,0,0,0,2.990714,80.15611,0,17.02939,128.4456,10615222,Indonesia,Kalimantan Tengah,Sukamara,Kalimantan,31.60255,1.701713,44.54384,94.02657,103.4847,0,1.744644,1.458786,0,26.981,0.3574749,41.62217,0.0238417,0,,0.4198626,0.0674601,33.1083,0.0244526,0,,0.2965842,0.0904106,8.112136,0.0188006,0,,0.0902261,0.0818179,0.5213302,11,0.0856394
3,2005,,0,0,,,,0,0,0,0,0,2.990714,80.15611,0,17.02939,128.4456,10615222,Indonesia,Kalimantan Tengah,Sukamara,Kalimantan,31.60255,1.701713,44.54384,94.02657,103.4847,0,1.744644,1.458786,0,26.4844,0.3701044,41.38366,0.0057303,0,,0.412716,0.0170213,32.89034,0.0065833,0,,0.2894376,0.0240964,8.049605,0.0077083,0,,0.0857595,0.0495051,0.2183737,5,0.038927
3,2006,,0,0,,,,0,0,0,0,0,2.990714,80.15611,0,17.02939,128.4456,10615222,Indonesia,Kalimantan Tengah,Sukamara,Kalimantan,31.60255,1.701713,44.54384,94.02657,103.4847,0,1.744644,1.458786,0,26.982,0.3206892,40.75925,0.0150884,0,,0.412716,0,32.29451,0.0181156,0,,0.2894376,0,7.818238,0.0287427,0,,0.0857595,0,0.1739899,23,0.1790642
3,2007,,0,0,,,,0,0,0,0,0,2.990714,80.15611,0,17.02939,128.4456,10615222,Indonesia,Kalimantan Tengah,Sukamara,Kalimantan,31.60255,1.701713,44.54384,94.02657,103.4847,0,1.744644,1.458786,0,25.8816,0.4106027,40.29741,0.0113308,0,,0.4118226,0.0021645,31.8693,0.0131666,0,,0.2885443,0.0030864,7.647616,0.0218236,0,,0.0848662,0.0104167,0.7896162,1,0.0077854
3,2008,,0,0,,,,0,0,0,0,0,2.990714,80.15611,0,17.02939,128.4456,10615222,Indonesia,Kalimantan Tengah,Sukamara,Kalimantan,31.60255,1.701713,44.54384,94.02657,103.4847,0,1.744644,1.458786,0,25.1644,0.4023739,39.84631,0.0111944,0,,0.4118226,0,31.4432,0.01337,0,,0.2885443,0,7.529703,0.0154183,0,,0.0848662,0,0.3818559,2,0.0155708
3,2009,,0,0,,,,0,0,0,0,0,2.990714,80.15611,0,17.02939,128.4456,10615222,Indonesia,Kalimantan Tengah,Sukamara,Kalimantan,31.60255,1.701713,44.54384,94.02657,103.4847,0,1.744644,1.458786,0,26.3044,0.3324417,36.17391,0.0921641,0,,0.3332098,0.1908901,27.84941,0.1142946,0,,0.211718,0.2662547,6.093254,0.190771,0,,0.0375197,0.5578958,0.2262301,9,0.0700686
3,2010,,0,0,,,,0,0,0,0,0,2.990714,80.15611,0,17.02939,128.4456,10615222,Indonesia,Kalimantan Tengah,Sukamara,Kalimantan,31.60255,1.701713,44.54384,94.02657,103.4847,0,1.744644,1.458786,0,25.6168,0.5053933,32.63017,0.0979638,0,,0.3296365,0.0107238,24.38965,0.1242312,0,,0.211718,0,4.680938,0.2317836,0,,0.0375197,0,0.578194,1,0.0077854
3,2011,,0,0,,,,0,0,0,0,0,2.990714,80.15611,0,17.02939,128.4456,10615222,Indonesia,Kalimantan Tengah,Sukamara,Kalimantan,31.60255,1.701713,44.54384,94.02657,103.4847,0,1.744644,1.458786,0,26.1044,0.3246887,31.28039,0.041366,0,,0.3269565,0.0081301,23.09883,0.052925,0,,0.209038,0.0126583,4.339694,0.0729006,0,,0.0348397,0.071429,0.9787329,5,0.038927
3,2012,,0,0,,,,0,0,0,0,0,2.990714,80.15611,0,17.02939,128.4456,10615222,Indonesia,Kalimantan Tengah,Sukamara,Kalimantan,31.60255,1.701713,44.54384,94.02657,103.4847,0,1.744644,1.458786,0,26.4544,0.3082921,29.37676,0.0608571,0,,0.3126633,0.043716,21.23986,0.0804789,0,,0.1947448,0.0683762,3.699192,0.1475917,0,,0.0321597,0.076923,0.8687242,2,0.0155708
3,2013,,0,0,,,,0,0,0,0,0,2.990714,80.15611,0,17.02939,128.4456,10615222,Indonesia,Kalimantan Tengah,Sukamara,Kalimantan,31.60255,1.701713,44.54384,94.02657,103.4847,0,1.744644,1.458786,0,26.4494,0.3419558,28.86668,0.0173633,0,,0.3081966,0.0142858,20.79321,0.021029,0,,0.1902782,0.0229358,3.595568,0.0280127,0,,0.0312664,0.0277777,0.739738,1,0.0077854
3,2014,,0,0,,,,0,0,0,0,0,2.990714,80.15611,0,17.02939,128.4456,10615222,Indonesia,Kalimantan Tengah,Sukamara,Kalimantan,31.60255,1.701713,44.54384,94.02657,103.4847,0,1.744644,1.458786,0,26.891,0.3357461,27.52585,0.0464493,0,,0.2885435,0.0637682,19.68373,0.0533576,0,,0.1715183,0.0985915,3.389213,0.0573914,0,,0.0276931,0.1142858,0.7110424,1,0.0077854
3,2015,,0,0,,,,0,0,0,0,0,2.990714,80.15611,0,17.02939,128.4456,10615222,Indonesia,Kalimantan Tengah,Sukamara,Kalimantan,31.60255,1.701713,44.54384,94.02657,103.4847,0,1.744644,1.458786,0,27.4784,0.3469603,26.68616,0.0305055,0,,0.2840769,0.0154799,18.98428,0.0355343,0,,0.1670517,0.0260417,3.259684,0.038218,0,,0.0267998,0.0322579,0.2023781,2,0.0155708
3,2016,,0,0,,,,0,0,0,0,0,2.990714,80.15611,0,17.02939,128.4456,10615222,Indonesia,Kalimantan Tengah,Sukamara,Kalimantan,31.60255,1.701713,44.54384,94.02657,103.4847,0,1.744644,1.458786,0,26.5316,0.4807347,,,,,,,,,,,,,,,,,,,0.3424268,1,0.0077854
4,2000,,0,0,,,,0,0,0,0,0,10.28202,97.00516,5,2.236068,52.0593,10615216,Indonesia,Kalimantan Tengah,Kotawaringin Timur,Kalimantan,60.30302,2.395793,0.3520033,0.3520033,31.5909,0,0,0,0,24.9918,0.3757379,50.05168,,0,,2.142392,,48.4346,,0,,2.014635,,23.82104,,0,,0.9362916,,0.0502967,0,0
4,2001,,0,0,,,,0,0,0,0,0,10.28202,97.00516,5,2.236068,52.0593,10615216,Indonesia,Kalimantan Tengah,Kotawaringin Timur,Kalimantan,60.30302,2.395793,0.3520033,0.3520033,31.5909,0,0,0,0,25.1438,0.3547059,49.77472,0.0055334,0,,2.134351,0.0037531,48.15943,0.0056813,0,,2.006594,0.0039912,23.72456,0.0040506,0,,0.9345047,0.0019084,0.5971934,1,0.0192089
4,2002,,0,0,,,,0,0,0,0,0,10.28202,97.00516,5,2.236068,52.0593,10615216,Indonesia,Kalimantan Tengah,Kotawaringin Timur,Kalimantan,60.30302,2.395793,0.3520033,0.3520033,31.5909,0,0,0,0,25.347,0.3163235,49.46113,0.0063001,0,,2.112909,0.0100461,47.84673,0.0064929,0,,1.986046,0.0102404,23.54945,0.0073809,0,,0.9228904,0.0124283,0.3319433,11,0.2112975
4,2003,,0,0,,,,0,0,0,0,0,10.28202,97.00516,5,2.236068,52.0593,10615216,Indonesia,Kalimantan Tengah,Kotawaringin Timur,Kalimantan,60.30302,2.395793,0.3520033,0.3520033,31.5909,0,0,0,0,25.5064,0.3993001,49.15558,0.0061775,0,,2.027142,0.040592,47.54387,0.0063299,0,,1.902959,0.0418354,23.4208,0.005463,0,,0.8889409,0.0367861,0.0882691,5,0.0960443
4,2004,,0,0,,,,0,0,0,0,0,10.28202,97.00516,5,2.236068,52.0593,10615216,Indonesia,Kalimantan Tengah,Kotawaringin Timur,Kalimantan,60.30302,2.395793,0.3520033,0.3520033,31.5909,0,0,0,0,25.84,0.3846539,48.18355,0.0197746,0,,1.931547,0.0471578,46.57719,0.0203322,0,,1.807363,0.0502352,22.95712,0.0197978,0,,0.8228281,0.0743726,0.4972178,5,0.0960443
4,2005,,0,0,,,,0,0,0,0,0,10.28202,97.00516,5,2.236068,52.0593,10615216,Indonesia,Kalimantan Tengah,Kotawaringin Timur,Kalimantan,60.30302,2.395793,0.3520033,0.3520033,31.5909,0,0,0,0,25.0694,0.3353475,47.86907,0.0065267,0,,1.927973,0.0018501,46.26629,0.0066751,0,,1.803789,0.0019773,22.86867,0.0038527,0,,0.8210413,0.0021716,0.0057726,3,0.0576266
4,2006,,0,0,,,,0,0,0,0,0,10.28202,97.00516,5,2.236068,52.0593,10615216,Indonesia,Kalimantan Tengah,Kotawaringin Timur,Kalimantan,60.30302,2.395793,0.3520033,0.3520033,31.5909,0,0,0,0,25.8576,0.3592355,43.83532,0.0842663,0,,1.731423,0.1019465,42.26559,0.086471,0,,1.607239,0.1089651,21.01127,0.0812203,0,,0.7084717,0.1371059,0.2644586,25,0.4802216
4,2007,,0,0,,,,0,0,0,0,0,10.28202,97.00516,5,2.236068,52.0593,10615216,Indonesia,Kalimantan Tengah,Kotawaringin Timur,Kalimantan,60.30302,2.395793,0.3520033,0.3520033,31.5909,0,0,0,0,25.5326,0.4608988,36.61116,0.1648024,0,,1.571503,0.0923631,35.1272,0.1688938,0,,1.45,0.097832,16.353,0.2217031,0,,0.6110904,0.1374526,0.2978365,3,0.0576266
4,2008,,0,0,,,,0,0,0,0,0,10.28202,97.00516,5,2.236068,52.0593,10615216,Indonesia,Kalimantan Tengah,Kotawaringin Timur,Kalimantan,60.30302,2.395793,0.3520033,0.3520033,31.5909,0,0,0,0,25.8862,0.4316196,20.69229,0.4348092,0,,1.091744,0.3052868,19.39148,0.447964,0,,0.9854286,0.320394,7.584141,0.5362234,0,,0.3930991,0.3567252,0.5912913,2,0.0384177
4,2009,,0,0,,,,0,0,0,0,0,10.28202,97.00516,5,2.236068,52.0593,10615216,Indonesia,Kalimantan Tengah,Kotawaringin Timur,Kalimantan,60.30302,2.395793,0.3520033,0.3520033,31.5909,0,0,0,0,26.4084,0.3640501,15.90898,0.2311637,0,,0.6870307,0.3707034,14.67875,0.2430307,0,,0.5941164,0.3970984,5.146034,0.3214743,0,,0.1867223,0.5249994,0.9532719,2,0.0384177
4,2010,,0,0,,,,0,0,0,0,0,10.28202,97.00516,5,2.236068,52.0593,10615216,Indonesia,Kalimantan Tengah,Kotawaringin Timur,Kalimantan,60.30302,2.395793,0.3520033,0.3520033,31.5909,0,0,0,0,25.7386,0.5420923,13.59416,0.1455044,0,,0.5146028,0.2509755,12.40413,0.1549602,0,,0.422582,0.288722,3.989962,0.224653,0,,0.0955946,0.4880387,0.8678189,1,0.0192089
4,2011,,0,0,,,,0,0,0,0,0,10.28202,97.00516,5,2.236068,52.0593,10615216,Indonesia,Kalimantan Tengah,Kotawaringin Timur,Kalimantan,60.30302,2.395793,0.3520033,0.3520033,31.5909,0,0,0,0,25.8976,0.3412717,11.35974,0.1643663,0,,0.4225819,0.1788194,10.20902,0.1769661,0,,0.330561,0.2177589,2.81334,0.2948955,0,,0.0455637,0.5233649,0.7298727,2,0.0384177
4,2012,,0,0,,,,0,0,0,0,0,10.28202,97.00516,5,2.236068,52.0593,10615216,Indonesia,Kalimantan Tengah,Kotawaringin Timur,Kalimantan,60.30302,2.395793,0.3520033,0.3520033,31.5909,0,0,0,0,26.2614,0.3691442,10.26352,0.0964998,0,,0.3922061,0.0718813,9.13693,0.105014,0,,0.3001853,0.0918914,2.248708,0.2006984,0,,0.0250155,0.4509785,0.3383045,0,0
4,2013,,0,0,,,,0,0,0,0,0,10.28202,97.00516,5,2.236068,52.0593,10615216,Indonesia,Kalimantan Tengah,Kotawaringin Timur,Kalimantan,60.30302,2.395793,0.3520033,0.3520033,31.5909,0,0,0,0,26.1762,0.4325967,9.59436,0.0651982,0,,0.3805916,0.0296133,8.49993,0.0697171,0,,0.2885708,0.0386912,1.919935,0.146205,0,,0.0223352,0.1071446,0.2174065,0,0
